GUARDAR AQUI EVIDENCIAS: https://drive.google.com/drive/u/1/folders/1WuJDZQC59yayX4-s5WL67VNCXTB2cWbg ,,,,,,,,,,
[C360-Ingestas] Documentos de evidencias para Jira,,,,,,,,,,
VERIFICADO,GUARDADO DRIVE y JIRA,TABLA PRINCIPAL,Q,JIRA,ID funcional / conf,LOCAL LOGS,JOB NAME (ADA WORK),RUN ID (ADA WORK),Observaciones,Desarrollador
TRUE,TRUE,,,,293e6fc144,,,,,Marcos Leon
TRUE,TRUE,,,,293e6fc1da,,,,,Marcos Leon
TRUE,TRUE,,,,293e6fc268,,,,,Marcos Leon
TRUE,TRUE,,,,293e6fc2ee,,,,,Marcos Leon
TRUE,TRUE,,,,293e6fc385,,,,,Marcos Leon
TRUE,TRUE,,,,293e6fc412,,,,,Marcos Leon
TRUE,TRUE,,,,293e6fc4a2,,,,,Marcos Leon
TRUE,TRUE,,,,293e6fc524,,,,,Marcos Leon
TRUE,TRUE,,,,293e6fc5b9,,,,,Marcos Leon
TRUE,TRUE,,,,293e6fc641,,,,,Marcos Leon
TRUE,TRUE,t_g5m3_agg_mlzed_amount,1Q26,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4767,G5M3_agg-mlzed-amount_MRField.conf,NA,g5m3-gl-hmm-qlt-aggmzedamonunt-01,g5m3-gl-hmm-qlt-aggmzedamonunt-01-LuVEsQWrJ3gp8dP,,Julen Montes
TRUE,TRUE,,,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4767,G5M3_agg-mlzed-amount_SCAT_sustainability-hierarch_MMRule.conf,NA,g5m3-gl-hmm-qlt-aggmlzedamount-02,g5m3-gl-hmm-qlt-aggmlzedamount-02-g0j4JUyReOxKNkm,,Julen Montes
TRUE,TRUE,t_kceg_group_principality_score,1Q26,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4841,29418928af,"########################################################################################
########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/kpan/data/t_kceg_group_principality_score)
----> PhysicalObject: t_kceg_group_principality_score
----> UUAA: kceg
----> Subset: None
----> FrequencyRuleExecution: None
----> Dataset size: 8 rows
----> Data date: 1997-01-01
----> Execution date: 2026-02-24 12:31:08.97
--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_entity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_model_version_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_business_entity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_business_entity_ind_type
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_currency_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_entity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_model_version_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_business_entity_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_business_entity_ind_type
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_currency_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.consistence.DuplicateRule)
----> Subset: None
----> Physical field: 
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0",kceg-gl-hmm-qlt-groupprincpscore-01,kceg-gl-hmm-qlt-groupprincpscore-01-LLeBy62gaeksbd5,,Marcos Leon
TRUE,TRUE,,,,2941892941,,,,,Marcos Leon
TRUE,TRUE,,,,29418929ca,,,,,Marcos Leon
TRUE,TRUE,,,,2941892a55,,,,,Marcos Leon
TRUE,TRUE,,,,2941892ae1,,,,,Marcos Leon
TRUE,TRUE,,,,2941892b6c,,,,,Marcos Leon
TRUE,TRUE,,,,2941892bf8,,,,,Marcos Leon
TRUE,TRUE,,,,2941892c7c,,,,,Marcos Leon
TRUE,TRUE,,,,2941892d0f,,,,,Marcos Leon
TRUE,TRUE,,,,2941892d98,,,,,Marcos Leon
TRUE,TRUE,,,,2941892e1a,,,,,Marcos Leon
TRUE,TRUE,t_kceg_principality_score,1Q26,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4843,28f34520a8,"########################################################################################
########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/kpan/data/t_kceg_principality_score)
----> PhysicalObject: t_kceg_principality_score
----> UUAA: kceg
----> Subset: None
----> FrequencyRuleExecution: None
----> Dataset size: 8 rows
----> Data date: 1997-01-01
----> Execution date: 2026-02-24 12:35:02.632
--> RESULTS
----> Rule: 4.2 (com.datio.hammurabi.rules.consistence.DuplicateRule)
----> Subset: None
----> Physical field: 
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0
",kceg-gl-hmm-qlt-principalityscore-01,kceg-gl-hmm-qlt-principalityscore-01-7ruKM8LYylBlqv7,,Marcos Leon
TRUE,TRUE,t_kstb_sust_operations_board_cib,1Q26,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4875,29420a1dbc,"########################################################################################
########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/kstb/data/t_kstb_sust_operations_board_cib)
----> PhysicalObject: t_kstb_sust_operations_board_cib
----> UUAA: kstb
----> Subset: None
----> FrequencyRuleExecution: None
----> Dataset size: 8 rows
----> Data date: 1997-01-01
----> Execution date: 2026-02-25 10:46:18.357
--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_source_system_sust_type
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_source_system_sust_type
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.consistence.DuplicateRule)
----> Subset: None
----> Physical field: 
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0",kstb-gl-hmm-qlt-sustoperationsboardcib-01,kstb-gl-hmm-qlt-sustoperationsboardcib-01-YGQiDAGCPUmsT7Z,,Marcos Leon
TRUE,TRUE,,,,29420a1e4b,,,,,Marcos Leon
TRUE,TRUE,,,,2889405ea4,,,,,Marcos Leon
TRUE,TRUE,t_g5m3_agg_mlzed_amount,1Q26,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4886,2944a8da05,"########################################################################################
########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/g5m3/data/t_g5m3_agg_mlzed_amount)
----> PhysicalObject: t_g5m3_agg_mlzed_amount
----> UUAA: g5m3
----> Subset: None
----> FrequencyRuleExecution: None
----> Dataset size: 8 rows
----> Data date: 1997-01-01
----> Execution date: 2026-03-02 15:21:48.458
--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_customer_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_customer_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.consistence.DuplicateRule)
----> Subset: None
----> Physical field: 
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0",g5m3-gl-hmm-qlt-aggmzedamonunt-01,g5m3-gl-hmm-qlt-aggmzedamonunt-01-phkdBiBYSp5NxVJ,,Marcos Leon
TRUE,TRUE,,,,2944a8da97,,,,,Marcos Leon
TRUE,TRUE,,,,287b3bd19d,,,,,Marcos Leon
TRUE,TRUE,t_kszg_trnslty_by_channel,1Q26,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4894,294537d1a2,"########################################################################################
########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/kszg/data/t_kszg_trnslty_by_channel)
----> PhysicalObject: t_kszg_trnslty_by_channel
----> UUAA: kszg
----> Subset: None
----> FrequencyRuleExecution: None
----> Dataset size: 8 rows
----> Data date: 1997-01-01
----> Execution date: 2026-03-03 15:45:41.234
--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_specific_trans_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_specific_trans_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.consistence.DuplicateRule)
----> Subset: None
----> Physical field: 
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0
",kszg-gl-hmm-qlt-trnsltybychannel-01,kszg-gl-hmm-qlt-trnsltybychannel-01-USuGa1W1GeUikuS,,Marcos Leon
TRUE,TRUE,,,,294537d29a,,,,,Marcos Leon
TRUE,TRUE,,,,GL_STR_t_kszg_trnslty_by_channel_4.2_000,,,,,Marcos Leon
TRUE,TRUE,,,,DEL-GL_MVP_t_kszg_trnslty_by_channel_3.1_012,,,,,Marcos Leon
TRUE,TRUE,,,,DEL-GL_MVP_t_kszg_trnslty_by_channel_3.2_012,,,,,Marcos Leon
TRUE,TRUE,t_tlhr_complaints_claims,1Q26,NA,TLHR_complaints-claims_MRObject.conf,NA,tlhr-gl-hmm-qlt-complaintsclaimsobjct-01,tlhr-gl-hmm-qlt-complaintsclaimsobjct-01-p11BYBzDLDUQ1PM,,
TRUE,TRUE,t_kszg_unavail_serv_cust,1Q26,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4897,2945a6a5a5,"########################################################################################
########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/kszg/data/t_kszg_unavail_serv_cust)
----> PhysicalObject: t_kszg_unavail_serv_cust
----> UUAA: kszg
----> Subset: None
----> FrequencyRuleExecution: None
----> Dataset size: 8 rows
----> Data date: 1997-01-01
----> Execution date: 2026-03-05 12:35:41.234
--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_country_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_access_channel_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_aap_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_customer_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_customer_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_affected_operation_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_country_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_access_channel_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_aap_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_customer_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.consistence.DuplicateRule)
----> Subset: None
----> Physical field: 
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0
",kszg-gl-hmm-qlt-unavailservcust-01,kszg-gl-hmm-qlt-unavailservcust-01-aUa4uhbLaaacizP,,Marcos Leon
TRUE,TRUE,,,,2945a6a63a,,,,,Marcos Leon
TRUE,TRUE,,,,2945a6a6c0,,,,,Marcos Leon
TRUE,TRUE,,,,2945a6a75b,,,,,Marcos Leon
TRUE,TRUE,,,,2945a6a855,,,,,Marcos Leon
TRUE,TRUE,,,,2945a6a932,,,,,Marcos Leon
TRUE,TRUE,,,,2945a6aa25,,,,,Marcos Leon
TRUE,TRUE,,,,2945a6aabe,,,,,Marcos Leon
TRUE,TRUE,,,,2945a6ab50,,,,,Marcos Leon
TRUE,TRUE,,,,2945a6abf2,,,,,Marcos Leon
TRUE,TRUE,,,,2945a6ac80,,,,,Marcos Leon
TRUE,TRUE,t_kszg_cust_digital_access,1Q26,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4899,2945a6acf8,"########################################################################################
########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/kszg/data/t_kszg_cust_digital_access)
----> PhysicalObject: t_kszg_cust_digital_access
----> UUAA: kszg
----> Subset: None
----> FrequencyRuleExecution: None
----> Dataset size: 8 rows
----> Data date: 1997-01-01
----> Execution date: 2026-03-05 12:37:44.125
--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_country_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: gf_access_channel_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: gf_access_channel_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_country_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.consistence.DuplicateRule)
----> Subset: None
----> Physical field: 
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0",kszg-gl-hmm-qlt-custdigacces-01,kszg-gl-hmm-qlt-custdigacces-01-D43kBNeI7wfMQCS,,Marcos Leon
TRUE,TRUE,,,,2945a6ad9e,,,,,Marcos Leon
TRUE,TRUE,,,,2945a6ae2a,,,,,Marcos Leon
TRUE,TRUE,,,,2945a6aebc,,,,,Marcos Leon
TRUE,TRUE,,,,2945a6afad,,,,,Marcos Leon
TRUE,TRUE,t_kceg_customer_products,1Q26,NA,GL_STR_t_kceg_customer_products_4.3_002,NA,kceg-gl-hmm-qlt-customerproductseom-01,NA,,Aitor Garcia
TRUE,TRUE,t_kcdg_graph_nodes,1Q26,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-5010,277e947aed,NA,kcdg-gl-hmm-qlt-graphnodes-02,kcdg-gl-hmm-qlt-graphnodes-02-C9fYq6p8QHhjj9d,,Marcos Leon
TRUE,TRUE,t_g5m3_agg_mlzed_amount,1Q26,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-4886,287b3bd0f4,NA,g5m3-gl-hmm-qlt-aggmzedamonunt-01,g5m3-gl-hmm-qlt-aggmzedamonunt-01-X7cBJZ50Sqfk8yQ,,Marcos Leon
TRUE,TRUE,t_j7il_notification_type,1Q26,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-5029,294bd38eef,"########################################################################################
########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/j7il/data/t_j7il_notification_type)
----> PhysicalObject: t_j7il_notification_type
----> UUAA: j7il
----> Subset: None
----> FrequencyRuleExecution: None
----> Dataset size: 8 rows
----> Data date: 1997-01-01
----> Execution date: 2026-03-16 12:37:44.125
--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_notification_type_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_notification_type_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.consistence.DuplicateRule)
----> Subset: None
----> Physical field: 
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0",j7il-gl-hmm-qlt-notificationtype-01,j7il-gl-hmm-qlt-notificationtype-01-4eWnucFRDHv3Np9,,Marcos Leon
TRUE,TRUE,,,,294bd38f86,,,,,Marcos Leon
TRUE,TRUE,,,,294bd39010,,,,,Marcos Leon
TRUE,TRUE,t_j7il_notifications,1Q26,https://jira.globaldevtools.bbva.com/browse/DECSCLIENT-5032,294bd3907c,"########################################################################################
########                          DATA QUALITY RESULTS                          ########
########################################################################################
--> DATASET
----> ObjectPath: Some(/data/master/j7il/data/t_j7il_notifications)
----> PhysicalObject: t_j7il_notifications
----> UUAA: j7il
----> Subset: None
----> FrequencyRuleExecution: None
----> Dataset size: 8 rows
----> Data date: 1997-01-01
----> Execution date: 2026-03-16 12:45:33.178
--> RESULTS
----> Rule: 3.1 (com.datio.hammurabi.rules.validity.NotNullValidationRule)
----> Subset: None
----> Physical field: g_notification_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 3.2 (com.datio.hammurabi.rules.validity.FormatValidationRule)
----> Subset: None
----> Physical field: g_notification_id
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
----> Rule: 4.2 (com.datio.hammurabi.rules.consistence.DuplicateRule)
----> Subset: None
----> Physical field: 
----> Is Critical: true
----> DrillDown: Some()->Some()
----> MinimumThreshold: None
----> TargetThreshold: None
----> Passed records: 8 
----> Total records affected: 8
----> Compliance percentage: 100.0
----> Acceptance Min: None
----> Final status: Passed
----> -------------------------------
########################################################################################
########                             END OF RESULTS                             ########
########################################################################################

Process finished with exit code 0",j7il-gl-hmm-qlt-notifications-01,j7il-gl-hmm-qlt-notifications-01-HzFiixKwgxA9YIB,,Marcos Leon
TRUE,TRUE,,,,294bd39119,,,,,Marcos Leon
TRUE,TRUE,,,,294bd3919c,,,,,Marcos Leon
